f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label_true,pred_clean,pred_adv
4.119928373607401,-1.6767103142312483,-1.2321900417281797,-0.9874000873077632,-1.6754548814581633,-5.4511089208471315,0.3683732759183717,-0.2910086144920824,-5.423597182715051,4.526115526066908,3.531135204288128,0.5735293659589339,3.6874293212544362,-1.5371808438723513,3.274996831928895,0.9039688589580253,-0.7247916090595853,-7.973826978117302,-3.2246588804567176,0.8062428768653088,0,0,0
-9.43956480715727,-2.5100353381066873,2.5647457480181313,-2.0684886528441524,4.920050473086761,-4.331891097501438,-2.012530002453849,-1.0432059337818984,-0.9206410672325687,-2.656420206878287,-2.493526954550235,-0.42820404353239416,1.4279660756437442,0.6738922902088096,-3.5073917733787376,-3.7150949483681677,-2.101729827501206,-5.132636763731434,-3.110876073317532,0.5320479920363368,0,0,0
-6.467560249438816,-3.3476243198707794,0.8461475326615324,1.078029405302924,2.307892361938275,-2.5332748235958915,-0.8461243903986527,-1.2488029661928184,4.7562981611696955,-5.549824081160777,-2.3986377359324496,-0.13545291625909758,0.7223940736949951,-4.579694203786773,0.21748943081383992,-2.695887848728759,-3.908031796648391,-8.371348114778952,2.200103653126499,0.9676510675001263,0,0,0
-2.4349477650511537,-3.5315099375189183,-3.597259649660175,-0.8905930994544085,2.5928321710382143,-3.0577199818361005,-0.2305731704180136,-0.2877148369916427,0.8220333310854449,-3.7021947831108646,-0.7363498857548995,-0.9284983636025627,-0.8921086602974744,0.593712945654583,-1.2366424557556683,0.6939847860361759,-2.467137820268232,-4.96224522338553,-0.46213287301406086,0.9534997537741389,0,0,0
0.23273945697251724,3.1019925485881434,-0.7935919048843341,-1.1879557819269497,-2.9905504564734233,-1.544408412121597,-0.8859444522310757,0.6973064790834427,-4.436578949973187,-1.1055569758316182,-0.8532689389654146,-1.1711818553683873,-1.5468824475859992,3.5397559943518426,-0.5883009076463824,0.5101461929833834,3.2434919665827495,6.03146570186336,0.36145312235626226,-1.3601109345740792,1,1,1
-10.672442977805945,0.77644830439904,0.4865344877576677,-1.5304530505665395,4.577036471278244,-1.9994500800362818,1.0351996379412838,-2.7516834603540286,-2.1474364129193693,-1.3248328058422076,-1.8765663769341012,0.3694634101727149,0.8844671837578298,3.684962810736921,-5.039983655771688,-0.5675475733003371,-1.3639637446733603,0.14483875905435295,-5.433157892067465,-0.5869385818963885,0,0,0
0.3742845772206175,1.0346617012107204,-1.0333562999362855,0.003014426284511612,0.02413455465697401,0.21348118661725826,2.7180921080138236,-1.3445780889045946,-2.626002353418332,-0.7336970524800195,-2.115664121772345,-0.6364440095513301,0.9022582246303281,-1.5165999954802325,3.2730914945865357,2.366811344534427,-2.955840900876858,0.12624538784358455,1.3952694185161638,0.40295389907166435,0,1,0
0.4270240927672698,-0.859663310469264,-4.448977415644973,-0.21270310282539617,-1.287354182215563,1.6608929051780268,5.330108414392783,0.5029970553857012,-0.03418641073836757,2.064422384643631,1.7366439489561867,0.47887579417529585,-2.4652450428670125,-0.6691307937484057,2.3753927404814226,1.7629206043053038,-2.2802624135398317,-1.6091912705438043,-2.5561945391553933,-0.10334142270109979,1,1,1
-3.4752077876672973,-1.1511240546282473,-1.4241579724652618,-1.8279668242216613,-0.32709946118348004,1.1814181102972452,2.4670379211903146,1.1898360231837128,5.302734711407661,1.0024704541689187,0.7769323000567719,-0.24530527744941896,-0.09862543996216352,0.17923495646209417,-1.7831988208411194,-1.712179814033377,2.9190074241354123,-2.3003924303875425,-2.2432600588759963,0.19285343736343563,0,0,0
2.286785488141744,0.8816279425970539,-1.9331122561140475,2.3991256745109135,2.8042986644109655,-0.46504562015817585,-1.112538139000661,0.9960594459512297,-0.9814840228457005,2.0533826907257735,1.7693595367050905,-0.10646995365397686,0.7082212870898381,-0.7605252844668577,1.7023902130856163,2.4796719481564504,-0.9287012336208156,-0.5233848403591482,-2.3802379630485446,1.4147436065714156,1,1,1
1.5663338424157196,-2.134164511317887,-3.100681605114135,-1.1661110769958414,-1.934494810830936,-3.5101184859675603,0.813985091785469,0.6238806915255607,-1.9822293486302602,-0.19793704128275683,1.5592260063523717,0.43357110968556023,-0.9556795818678347,0.2864831735178228,2.7292199212378767,-0.7652648319262813,0.27031238906841115,-4.39904027312307,-1.6135856780502662,1.9833674743734218,0,0,0
-8.983293653241757,2.398916937483253,-2.802588323644724,0.5656393043452823,4.921330952911332,-3.650304815589419,-0.7990048693242114,-0.7939949093306964,-3.1343778177293165,-2.337389243632985,-3.347058399172389,-0.07073589966786607,-1.1158294826411868,-3.0051522241696587,-0.564817904880191,2.188151350954388,-5.060983480534254,-1.5879089280347085,-1.186935816802839,-0.7009202426492565,0,0,0
-8.975166531350286,-1.5648495167146923,0.23547214141475076,0.6716001760198054,2.702461497858461,-1.7289921566472624,0.6002119729893627,-0.998878762939835,4.6622668797361655,-2.7027611205337396,-1.1552786449515275,0.35545296745178345,0.7055684445568348,-3.109023996178485,-2.1682366170111016,-2.343166034314431,-2.783935930679031,-7.272794551022558,-0.19851574453397028,-0.6879387410026301,0,0,0
-3.532714424485257,-0.08562901669201509,-1.799918540316042,-0.3604127952273681,1.8487983799031333,-0.1414544385075903,-2.109421109346521,0.4800690907948902,8.049096517530758,-1.9686626167096901,-0.8909908083527346,0.5859195497066879,-0.3124574985489341,-0.9275759742129591,-1.8866557396533954,-2.292321379705266,4.854268052740422,-1.871111213466672,1.3745557409676066,0.24838430321989527,0,0,0
-0.20653958002215253,-0.30823326372349924,1.1037035144756557,-1.0588009941610352,-0.8875929934922985,-3.892196466713536,0.12461335582774241,0.24404862101572505,-4.026471768275286,2.5389651381694645,0.11806494678542195,-0.3869600338556001,3.6344684659007513,-1.6845324548451002,2.017673853621115,-0.34063927775261643,0.4366524458860971,-4.0647514705777565,-2.6618289375213218,-0.08231496298227399,0,0,0
-6.15908399325838,2.6805969399821112,2.1780241221271104,-0.10971135791300426,2.3236845697344193,-2.106801675969164,-0.28411633336088854,0.8514028558564509,-4.808440407022529,-0.8127573586072561,-3.9544273995403043,0.25250168422057107,1.6687554870411505,-0.2621569750421934,0.836479760603809,-0.42573197853427713,-0.6336482849470912,2.5426218817426487,-2.6071859929033954,0.5831530978417149,0,0,0
1.0458759458362776,-2.174935250928353,-1.9851415183196977,-1.1180176365403922,1.340480321201067,-1.541029861522174,-1.75643239951844,-0.05576158784792715,2.0592290053519036,2.1874708994625602,1.5112558450565532,2.0013222593267694,-1.8427589052010513,-2.2592386333735206,2.1822225674096205,-2.7002586486060416,1.4610454147311052,-4.391900267334141,-1.6128047652847706,1.1014433339384295,0,0,0
-1.106811087242887,-0.9943197887390496,5.119119541268339,0.47493938196808066,-0.5386691235914038,-1.237383152787706,-2.2477473848011074,0.752503722887404,2.709303363357406,0.3781930585325183,1.7240735860649303,-0.4241953828342715,2.7816522479542356,-1.9718498816005292,0.5622664342194581,-4.866122941835766,1.0577390081965423,-5.0954934770313445,0.03551884480622531,0.7237506780811656,0,0,0
4.101548894062457,-2.603134087712399,4.132219451929691,1.185620193846108,-1.9845223949320532,2.687380994850699,0.6718726163502002,0.39449769874489893,4.073052290364672,1.3622264985204335,1.6411209299541656,-0.28994489024055176,3.111214547042496,-1.239371917123898,-0.3207691836334055,-1.4951945903454709,0.3537996388309722,-2.9408521558560143,2.2707368925517097,1.0748634979074163,0,0,0
-7.259153901267356,0.14710833238723836,-0.5247204075674095,1.2673341332799992,-2.3820942557132767,-0.9582806360904484,4.481799039279596,-0.4434902136635157,1.0427137882467188,-0.7813137226320062,0.3283658236390965,-1.5361715633305781,1.081201988040244,0.2925692625665829,-1.9204728177839596,-0.5328597298695746,-0.1539520898122023,-2.8914191485403262,-3.37786064455484,1.4131468161922986,0,0,0
4.739158481825475,-0.07863576146486474,2.174911403295937,0.8430163111133044,0.2776362920412888,-0.6319353183250516,-0.8197892257769305,-0.6809269222065899,-6.1340437453908105,2.478091440944782,-0.8347132411863684,-0.05591264300702514,1.9559520666297507,1.2760136420392532,2.4914168931292453,0.7330738788875658,0.2831777204730327,2.817007748958934,-1.57636151605451,0.823164233900866,0,0,0
-3.8793115865409096,-1.9312772144311214,3.124163389510039,-0.7276817424860279,0.17490430245053115,-1.766341908430803,-0.8684699373805006,0.3265396332488849,-0.69748053294871,1.6636014546712863,-0.5934190447880094,-0.3742985209876336,1.764380546216222,0.6537915417680433,-4.044042485476165,-2.5552350490766926,1.4659105030312733,-1.8837278097247243,-2.6219382123070005,2.0346858150945244,0,0,0
-6.8044598107169545,3.454695035018237,8.372938213433663,-0.8857036728195593,3.140517810662847,1.4913111568730806,-2.4688941195882372,0.412655053657014,0.9674550595702837,3.7904155576013783,-0.6032718880510339,1.6413239125055872,3.1612111937088727,-1.8300947619918928,-2.1918141980273207,-4.992315598324167,1.2110198288151783,1.13492105235727,-2.186812791661602,1.2631240732744304,0,0,0
3.7194812738256684,-2.7393352823567647,-1.412849103321381,-0.6856356211577493,0.20382573645771287,-1.325821577368655,-1.1026231957689279,-0.26066856584651316,-1.0483212446568586,2.389350874328357,1.4096672424457424,0.5054005101045604,0.37265823563091616,-1.2131510386047146,0.647189427778023,1.4134615336727188,0.20786647627594354,-1.9462920436948838,-2.8490100800283034,0.778577914192612,0,0,0
0.6067841546112239,-0.2972642692803728,-0.08116935928346673,1.3097945671140379,2.2839496484726576,1.5632758137081764,-0.9418041542078516,-1.4528966938315233,6.694009346448484,-2.030386361305901,1.426903927672132,-0.518114566037547,0.3551893264060017,-0.13745314389999244,2.03417270569065,-2.412408579237019,1.462963723298475,-2.6177896401801775,1.2832150657080652,0.5053270138893358,0,0,0
0.605733127633365,-3.047409790773094,6.279033357199009,0.9529998017530302,0.10912471818361846,0.19926323594032636,-0.5371548968350396,-0.24123807436677125,2.253718892424936,-0.6978271278408963,1.2278149909890457,0.9651279286766785,4.2054555745343,0.5544508120640386,-1.562200714599311,-3.703869906878597,-1.5558401852556507,-5.673541136807452,2.2962552057667582,0.9166397570770649,0,0,0
2.585238776227513,1.0345257359876259,5.610910444841413,-1.26853898938771,2.208143862799645,1.3345811412369721,-0.6023704960244954,-0.26113684861594877,-3.0516946228247996,1.9343464464573832,0.3550812765358344,-2.6852345423498263,3.375303694341583,2.7657442642785948,1.4590499523393163,-2.1978874704210583,-0.5638138610447554,1.2196784014553548,0.20353841589993082,-0.17326054664776627,0,1,0
0.405340215528309,1.9008892141328466,-3.3878472381673403,0.2851105978334615,-0.36928554909399164,0.2870242081115941,4.873967108479982,0.5854265068595175,-0.8672440200178316,-1.0278457463015536,2.886047719971596,-0.8517544811641354,-0.293784397385683,-0.508634684051569,5.21133241365129,1.9303864684564942,-5.36483970239258,-4.24589081201451,0.5003555639612458,0.5404163419010082,1,1,1
6.845844799410931,-5.199225255604071,-2.171239381107436,1.4683437633738772,0.875738880549974,1.8988056906227724,-2.0582106732968706,1.3438142525660282,5.747492795151374,1.136096196570696,2.0832060240829042,-0.47226414463948024,-1.7226415333529816,-0.7093733392228079,-3.219166564546578,0.6873652452455823,-0.20030581959239901,-3.815911996725524,4.503261584289653,1.3498098097549809,0,0,0
2.7575971975919416,-0.5458194853352454,-3.257976037761874,-1.0116013525221759,3.567292621207841,-2.23810955192948,0.8953960786895447,-0.038511503693314034,0.493236646904471,1.6203350664185,1.08557587159297,0.87238070928188,2.5702047959965535,2.8281065644810455,2.4857055029428565,-1.0518329016319554,1.8154795953313232,-6.218289548907314,1.4419818087409875,-0.5023470502546886,1,1,1
2.3719333233360875,-1.1882097855703733,-2.680386093912375,-0.4327361216025954,0.8831680363220212,-1.9842294054404908,0.05318713028876095,0.990715387030339,-2.9371765540725194,4.932949611031998,1.402560216941314,-1.3552765498539903,-0.8632903543459756,-1.1030256460378396,3.165636788117624,-0.45479322201465494,1.277525276779108,-2.2601339713546595,-4.419395368802272,-0.4425049893572171,0,0,0
-4.052287310951725,-1.7587617554616706,-4.477527762473976,-1.4482317649269727,-1.0193427963213415,2.6428233882520122,6.279153049387741,-0.9228403020354838,3.1448013008790348,-0.4471489426626916,-1.5318055226014264,0.8868361208699388,-2.42951470596572,-2.0548314782638273,0.05403172369363355,2.1960725290025525,-1.92415377109912,-0.6204768508645001,-2.2575213715600317,0.39007507312962997,1,1,1
-3.3202426724995906,-0.9092210823033313,1.349552931427803,-1.3420974331561926,0.4301817739545938,-0.38693256145093946,1.085203268079916,-0.12159061205973713,-2.1739277882937205,-0.12983732646810617,-3.0812142654241397,1.2670007480639596,1.7567177005384558,0.4981198430787644,-2.4988321137637817,1.1630361934810833,0.013558998293695383,1.9590976476482673,-2.406634324668386,-0.8487685934025999,0,0,0
4.567916612943002,-3.5719213244409627,2.7071828136337834,-0.6558213751581616,-0.24058769969605992,-4.068177558685857,-4.984386768828095,0.9447356720584793,-2.3008456172131164,2.611174158153947,-0.6629945531636716,-1.1814194874521946,0.9340455091623151,-2.949961729517094,0.1281588891729321,-3.615538578061638,0.4624824470868702,-6.058755391916501,4.749242293546618,-1.2047803911530535,0,0,0
-3.7720896531566925,-0.28583371934640306,1.8795261819510898,0.15137069747505777,5.408777506708207,-2.6176186194616906,-2.3615088867467713,2.265953367065655,-0.8797719423714737,-0.40379761543533205,-0.31059534203376193,-1.0302276934168122,0.654034063667324,-2.511333629118028,1.0854320817006302,-2.823767592313741,-5.193533883947542,-6.792626982837026,1.58870525280494,0.8932784042724521,0,0,0
-2.8478582375668267,1.5100341697307258,5.801492723089789,-1.51172081546364,-3.3023857265421457,3.0318729128694395,0.9172327207974917,1.1264425624543473,-1.9210739394699723,-1.8393230157035731,-1.2513174007697438,-0.13290095707183766,-2.691269770631501,1.5602999526991528,-0.4390484040853379,-3.964856773603468,-1.1215990401343068,5.9102234430633676,1.0898919258898985,0.21071571429147679,1,1,1
-8.647280350090652,0.39320289311494067,-0.20897593350126153,0.48966733157411174,1.043051266684901,-1.610949448823205,1.4121163045368001,-1.2220027235531508,1.794302274557554,-0.32910702884083387,0.6142601448071072,0.030979214936157653,0.1422009584389631,-1.8765330486508778,-2.7383246229683835,-1.0423538324083677,-2.2980856108830467,-4.661340403346987,-2.656290249231144,0.416104809495679,0,0,0
0.7151222368351284,-2.3361741771816575,-3.0573641740525215,-0.15940933843244046,1.409062228153095,-1.8637848516201747,-1.1123468863314485,0.7691823056209768,2.847305370016201,1.5044785210392924,0.09819690314965664,-0.7798909861542659,-0.00380524175491069,-0.18416457477436543,-1.2636881877016284,-0.9256978813303841,3.0933428981078555,-4.190519381402491,0.5028359630894778,0.004147399164168004,0,0,0
3.310509848397773,-1.254299489645905,4.695938394689657,-0.12100321989088711,4.815374435428765,1.1350565070634462,-1.8415131842663062,0.7009331954021996,-1.20183670056476,4.3917404463693845,-0.16869563402153917,0.832894917207575,3.3847034958570372,0.2835749788242249,0.9512575772861666,-2.5170490295318717,-0.49855347864042227,-1.8327742835270755,0.20999853389089482,0.22387399308942918,1,1,1
6.042452648405846,-1.2096115122468065,-1.9880409132668602,0.5173712309960686,0.14549910705290103,-2.3168010719961356,-1.789496107559975,-0.6150513295981124,-2.524646441217066,0.6748535158886728,1.21342795665325,1.1467807975757596,1.8657073538004774,2.1425330716579665,1.175280941616839,2.3940794682124946,2.1811666293104137,-0.051440684877643805,-1.3357849788233387,-1.0523615886705293,1,1,1
-0.13888254395686883,-1.6354987862059813,-3.352825696846435,0.8839526614563452,3.0447131810390045,-0.5060999203462558,-1.1991878092457915,0.5666335516645319,2.8806950417481243,1.7680077727961714,0.6473131985535721,-2.4002426420335388,-3.0578813201368433,-1.2544582882505488,2.507607722374901,-2.708626595291041,2.0828163623112856,-2.544344483919485,-2.4769092482637673,0.12491545518560188,0,0,0
1.4591483463821808,1.9378156264699267,5.149483521965919,0.7364801986910617,4.618491831707749,1.5115476170023223,-2.915610531021401,-0.5958757586641111,-2.969215999939513,3.490104329126794,-0.3692993505071947,-0.67151794270385,1.9938757106468885,2.283228047722374,0.200140535885506,-2.2495540166963486,0.7166745542418222,3.611331216873004,-1.0182659359191055,-0.40324894419655216,0,1,0
-14.209711567082387,-1.850415283848996,-1.4254660997746236,-0.46369044128747944,4.771527151064764,-5.375583523145541,0.5721389686076429,0.09574815360924022,-3.0665348803809795,-3.469964334677103,-5.490414031268432,0.5441161621963655,0.26587369354144036,0.9596888751651934,-5.2902908856257325,-0.3632311038781065,-1.9118945215948184,-2.3394861031705068,-6.005107220257193,-1.06351659860539,0,0,0
-2.9797306915946007,3.787660221550831,-2.3220751187627804,-1.9326636493314975,2.234563956588086,1.0629526063075176,0.8074330282848075,0.5529798625957038,0.5849346043128189,2.9254664540554782,-0.0152149026504643,0.366758747285536,-1.15185477984854,0.8896209790921241,2.1099762625413585,-0.686412285302436,4.387013713718589,4.0673412198411985,-5.10575017861124,-0.03150399557091404,0,0,0
-3.8175035888522704,-2.5672271551610963,-2.2562325948553434,-0.887194136291224,2.5776558232087075,0.9016609427365813,2.6572016801539373,-1.2552244605501148,0.5651921986553616,0.5946686453419769,-2.769259643056002,0.001096371188285815,-2.1869447959134742,-0.05765869887332902,-1.1180793522479866,-0.5274473873624521,-1.1340326635825713,-0.653974821171583,-1.8319526425677433,-0.6486185269325118,1,1,1
-4.968103010742087,1.2366747127528634,5.446162302719031,-0.13257899584655028,1.2028671953795569,2.5520832861756655,-1.2556085656148661,-0.8876742446561056,6.482288701503246,-4.0871290815901276,-1.1036662471883776,2.2476393458571735,3.0689453576262227,-1.6683909794612022,-0.8817301167212239,-1.999828440692748,0.6466873666418493,1.1337092395710453,-0.18086813496233264,1.7225818228334835,0,0,0
-1.2174492604562275,0.6541218080818384,1.8133950068644185,0.5666606245773119,-0.75588543699186,-2.6026372063813716,-0.02456403947866639,0.03700736542299733,-1.2845277360930194,-1.8250646405250988,1.598463121174602,1.4844534134182479,1.1272155637970611,-3.206581647823738,3.1683557073293276,-1.643240460345829,-5.355590528992489,-7.014996378331042,3.1981745894508773,-0.3208597477429702,0,0,0
7.414986195192251,1.1340565607803885,0.7830134170840299,1.4987166959690204,1.1082833387257496,0.1647022084406143,-4.2465424061603905,0.1930238565401349,-2.1827638204219344,1.491022282615058,0.26821820207152225,-0.7960494665567253,2.497230140497157,1.342153408398462,-0.1506891895348564,3.6010876930964755,2.726426075533525,5.076359609854693,0.34199465078021546,2.436147571241444,1,1,1
9.376427241019783,-3.217352612343565,3.8921092725366817,0.07678293290351962,-0.09698410778925265,-2.0788832209480144,-4.492384345105201,-0.6445013606081308,-10.689824708147416,5.41021482799142,-0.786842113734573,2.26554385855553,-0.20439329916271182,-0.6960908181128445,2.3377146954519814,-0.1354197058158612,-1.4958837044339421,2.6215457556982162,-1.1532895497308362,1.4093751335488967,0,0,0
-3.570662272752038,-2.22495831892321,0.16924236468447224,2.301705890775423,0.9232879459116509,-1.7334051199014582,0.36542328089597775,1.455913204348616,-0.19105485382941864,-0.8476392715615295,-0.9736027482599422,0.5633964118343511,1.00156504135536,0.20474128246392048,-3.1298432769432503,0.060001580352707765,-1.3196904950893529,-2.856801525272191,-1.209409929672089,0.3952719538732996,0,0,0
-3.2620003377086837,-1.5791221047341444,0.715752505143392,-0.09311566186512445,3.52944570587382,-3.957326443859407,-2.5398110001174152,1.0577972164892513,-1.7117179628287953,0.04915293174566368,-0.6974217092255818,0.5902620996848191,0.8851942600600562,-1.703804517428931,-0.8746453738751386,-1.723309810630042,-2.700376169573775,-5.89509770917411,-0.015090449206267216,0.2329822581466047,0,0,0
-7.472911241052182,2.5741928392582216,-1.3152524918435258,0.9660739433470106,2.781655410524246,-2.993102629146873,0.9372200237279257,-1.205398402352043,2.4657955367725983,-1.4213591440129791,0.19696712356966373,1.7506390508976744,3.387211723152762,-0.6356658464620307,2.7586909874774235,-1.2924608601149805,2.465172242002488,-3.7833928653512605,-5.759139185367183,0.06890536336906726,0,0,0
-8.600189621124546,1.7224968999455987,-0.4803307649883163,0.705646782319238,5.037038094069627,-5.10616387185413,-1.5672572192712484,-0.7038597505873193,-5.195600647148196,-2.6266941177412004,-4.609434343718712,-1.463892658962738,0.04351052797921444,-4.2793535991792915,1.7384565476113354,0.24330094309688932,-6.078701417487221,-3.5504550360961193,-0.03584826239358742,0.7256615134472316,0,0,0
-5.070887776663374,0.13957143875527103,2.6898762387054456,0.9655917697596055,2.8763637116687115,1.666811124015914,1.1979610464688026,-0.5478558683501692,2.034331318165767,-1.9333312290189462,-4.8631879572946835,-0.8380056420586512,2.120911228469748,-1.973444953495794,0.5096894014678819,-0.9911444824868679,-0.6160525812547223,0.9692230577317736,0.28344234549839087,0.41245694691262924,0,0,0
-1.209637216042893,3.622906353094444,0.21671210347184622,-1.4759432589147634,0.04860321295649412,-3.5936755523207418,-0.44291351511474947,-0.36619543792044845,-8.652032130470548,0.5647090767224335,-5.559087330913819,0.04136160352090943,2.3752179536094866,-0.6280664621562959,4.647950909335625,1.5055309778031234,2.6960446150629664,5.477340370991276,-2.5283728407776596,-1.5415429629296051,0,0,0
-6.502174060605514,-1.4892669587554104,-0.7937558144000285,0.8193899488633837,-1.79680272567505,-2.542794336975164,3.253220225937744,0.9826821884042704,0.7334694007184122,-1.2539481728490347,-0.09606557738173642,1.461191458032744,1.166161116974445,-1.9034707914831457,-2.208823707235671,-0.18956422843301046,-2.679736279064127,-6.572093884030141,-0.7127822515973128,-0.5259820364197398,0,0,0
-9.352955150287679,-1.3787416108502544,0.8385816688122456,0.6169053054965424,2.118248049567617,-2.881798413674628,0.390424873885259,0.16217492831713262,2.5284392317818996,-2.5361400023523686,-1.6681069501870727,0.025429216326561588,1.2966022556530055,-2.594335156908159,-1.5415391226172876,-2.6086606554810534,-1.793804137726486,-6.288786876661287,-2.0321533930602467,-1.3194338483892463,0,0,0
2.9883337999965067,-4.6665039807079065,-2.5411649293676146,-0.6398257769233484,2.9080814605892282,-1.297766020637744,-1.0352600737443174,0.7764520994516896,3.2447212676361463,2.917178237116122,4.376271231705865,-0.15386837226582253,-1.2752214228123446,-0.2383472256511936,0.9320752775189528,-2.7726368079784134,-0.4472925014160197,-8.495207198469632,-2.032211721912215,1.1802205627224907,0,0,0
3.4653213035109265,2.576072514289311,6.827682656753824,0.4097197445342977,2.3265560267051053,2.533979837536928,-5.772281062507601,0.45762763355327235,-3.3547452580548973,1.340778387226664,-0.1464971265453073,0.20160582855687423,0.7205063057444785,3.167983543364155,-2.3432952156022155,-0.649492767760724,1.351122615159498,9.293825065659952,-0.12194565775238682,0.588819420890879,1,1,1
-2.8645815922961195,-0.31181873657163156,0.6245260842461118,0.9391616493161737,4.691128728125556,-0.9378224146128348,0.08050196626376743,-1.1731179654203914,6.295953467420164,1.299582650210006,3.4107974243336234,-1.1110788800917448,4.105006955728623,0.06525380096007881,0.12450262533504261,-3.529068493803634,0.4807814694288802,-9.76060647444272,-0.4959653816897682,-1.4247472159523398,1,1,1
-3.2561196435618243,-1.3308327231910426,2.585146442126796,0.3374622710085487,1.854370041498403,-0.8173478567053818,1.6092098863593949,1.0264671387861808,-3.2083039199509256,-1.098710493294823,-3.8242196017973327,-1.1188795992235652,2.9745700455074946,2.0783307984460344,-1.549256811083725,-0.25459733981379484,-1.1570497759113652,0.2195025277476926,-0.7805932493942608,0.747546669116599,0,0,0
4.47080117632663,-2.3502828508231626,5.605766264554447,-1.025089038972796,-0.5666884188170899,2.180771238369821,-1.6661331945072413,1.745288235507396,-3.0143136505253514,2.4387457537522472,1.1701315875169582,0.21530188501593905,0.8298252437613972,0.3466992305875152,-1.7557499038465865,-0.02519823365807279,-2.4841031574559667,2.5106648793907502,-1.0101592885807769,1.4767966028489765,1,1,1
