index,ground_truth,nominal_pred,nominal_conf,guardian_pred,guardian_conf,disagreement,flagged,reason
145,0,1,0.9970449,0,0.96270925,1,0,clean
146,0,1,1.0,0,0.97165954,1,0,clean
147,0,1,1.0,0,0.97605366,1,0,clean
148,0,1,1.0,0,0.9266136,1,0,clean
149,0,1,1.0,0,0.9255055,1,0,clean
150,0,1,1.0,0,0.9279114,1,0,clean
151,0,1,1.0,0,0.9183696,1,0,clean
152,0,1,1.0,0,0.92667323,1,0,clean
153,0,1,1.0,0,0.9336032,1,0,clean
154,1,0,0.99998295,1,0.960079,1,0,clean
155,1,0,0.99977,1,0.94274235,1,0,clean
156,0,1,1.0,0,0.9236587,1,0,clean
157,1,0,0.9999967,1,0.98820305,1,0,clean
158,0,1,1.0,0,0.9680613,1,0,clean
159,1,0,0.999886,1,0.99368113,1,0,clean
160,1,1,1.0,0,0.9383356,1,0,clean
161,1,0,0.9998129,1,0.97179925,1,0,clean
162,0,1,1.0,0,0.9511231,1,0,clean
163,0,1,1.0,0,0.9463652,1,0,clean
164,0,1,0.996958,0,0.9498561,1,0,clean
165,0,1,0.9999993,0,0.9843745,1,0,clean
166,0,1,0.9804163,0,0.9546753,1,0,clean
167,0,1,1.0,0,0.9757933,1,0,clean
168,0,1,1.0,0,0.99115366,1,0,clean
169,1,0,0.9993736,1,0.9881797,1,0,clean
170,1,0,0.99890363,1,0.991558,1,0,clean
171,0,1,1.0,0,0.9265124,1,0,clean
172,1,0,0.99957883,1,0.9785576,1,0,clean
173,0,1,1.0,0,0.95377076,1,0,clean
174,0,1,1.0,0,0.9359276,1,0,clean
175,0,1,1.0,0,0.932643,1,0,clean
176,0,1,1.0,0,0.98604274,1,0,clean
177,0,1,1.0,0,0.9526402,1,0,clean
178,0,1,0.9999992,0,0.8918567,1,0,clean
179,0,1,1.0,0,0.96630573,1,0,clean
180,1,0,0.999357,1,0.97212136,1,0,clean
181,0,0,0.99998546,1,0.9535676,1,0,clean
182,0,1,1.0,0,0.9526893,1,0,clean
183,0,1,1.0,0,0.86129814,1,0,clean
184,0,1,1.0,0,0.95806694,1,0,clean
185,0,1,1.0,0,0.9271706,1,0,clean
186,1,0,0.99999845,1,0.98361623,1,0,clean
187,0,1,1.0,0,0.930715,1,0,clean
188,0,1,1.0,0,0.9805621,1,0,clean
189,0,1,1.0,0,0.9211638,1,0,clean
190,0,1,1.0,0,0.9727764,1,0,clean
191,0,1,0.9948124,0,0.99695206,1,0,clean
192,0,1,1.0,0,0.9393779,1,0,clean
193,0,1,1.0,0,0.93436253,1,0,clean
194,1,0,0.9998935,1,0.98907834,1,0,clean
195,1,0,0.9996168,1,0.99736905,1,0,clean
196,0,1,1.0,0,0.9723751,1,0,clean
197,0,1,0.9931709,0,0.9402658,1,0,clean
198,1,0,0.999588,1,0.98714787,1,0,clean
199,1,0,0.99997145,1,0.99375755,1,0,clean
200,0,1,1.0,0,0.92720854,1,0,clean
201,0,1,1.0,0,0.95837814,1,0,clean
202,0,1,1.0,0,0.95145077,1,0,clean
203,0,1,1.0,0,0.9636365,1,0,clean
204,0,1,1.0,0,0.9774131,1,0,clean
205,0,1,0.99999994,0,0.9672411,1,0,clean
206,0,1,0.980413,0,0.9956195,1,0,clean
207,0,1,1.0,0,0.9455381,1,0,clean
208,1,0,0.99999756,1,0.9861254,1,0,clean
209,1,0,0.9999232,1,0.97031033,1,0,clean
210,0,1,1.0,0,0.98081934,1,0,clean
211,1,0,0.99962604,1,0.9871784,1,0,clean
212,1,1,1.0,0,0.9211737,1,0,clean
213,1,0,0.99995446,1,0.9881695,1,0,clean
214,0,1,0.99656695,0,0.93233234,1,0,clean
215,0,1,0.99999815,0,0.9930428,1,0,clean
216,0,1,0.8079027,0,0.973827,1,0,clean
217,1,0,0.9998648,1,0.98916966,1,0,clean
218,0,1,1.0,0,0.91807365,1,0,clean
219,0,1,1.0,0,0.9545002,1,0,clean
220,0,1,1.0,0,0.9443364,1,0,clean
221,0,1,1.0,0,0.9460602,1,0,clean
222,0,1,1.0,0,0.99232435,1,0,clean
223,0,1,1.0,0,0.9215612,1,0,clean
224,0,1,0.9945366,0,0.9951663,1,0,clean
225,0,1,0.99999535,0,0.99641764,1,0,clean
226,0,1,0.99288875,0,0.9986934,1,0,clean
227,0,1,1.0,0,0.9225063,1,0,clean
228,0,1,0.9951958,0,0.9956058,1,0,clean
229,1,0,0.9999995,1,0.9910043,1,0,clean
230,1,0,0.9997161,1,0.9840845,1,0,clean
231,0,1,1.0,0,0.9700074,1,0,clean
232,0,1,1.0,0,0.95973617,1,0,clean
233,0,1,1.0,0,0.940889,1,0,clean
234,0,0,0.99998534,1,0.9423972,1,0,clean
235,0,1,0.9999988,0,0.99902785,1,0,clean
236,0,1,1.0,0,0.95658344,1,0,clean
237,0,1,1.0,0,0.9211393,1,0,clean
238,0,1,1.0,0,0.94042164,1,0,clean
239,0,1,0.9999995,0,0.9888465,1,0,clean
240,0,1,1.0,0,0.9294599,1,0,clean
241,0,1,1.0,0,0.93196964,1,0,clean
242,1,0,0.9999927,1,1.0,1,0,clean
243,1,0,0.99997306,1,0.91253394,1,0,clean
244,0,1,1.0,0,0.95833814,1,0,clean
245,0,1,1.0,0,0.93725765,1,0,clean
246,0,1,0.9969869,0,0.9933488,1,0,clean
247,0,1,1.0,0,0.9290108,1,0,clean
248,1,0,0.9999961,1,0.9852298,1,0,clean
249,0,1,0.94334435,0,0.98651797,1,0,clean
250,0,1,1.0,0,0.92499584,1,0,clean
251,0,1,1.0,0,0.9489938,1,0,clean
252,0,1,1.0,0,0.92565334,1,0,clean
253,0,1,1.0,0,0.94070953,1,0,clean
254,0,1,1.0,0,0.938677,1,0,clean
255,0,1,0.99999946,0,0.9972033,1,0,clean
256,0,1,1.0,0,0.95677507,1,0,clean
257,1,0,0.99991065,1,0.9999969,1,0,clean
258,1,0,0.999814,1,0.97492665,1,0,clean
259,0,1,1.0,0,0.96481323,1,0,clean
260,0,1,1.0,0,0.958633,1,0,clean
261,0,1,1.0,0,0.9297641,1,0,clean
262,0,1,1.0,0,0.9438657,1,0,clean
263,0,1,1.0,0,0.9415039,1,0,clean
264,0,1,1.0,0,0.9822174,1,0,clean
265,1,0,0.9999748,1,0.9999987,1,0,clean
266,0,1,1.0,0,0.92640936,1,0,clean
267,0,1,1.0,0,0.97975504,1,0,clean
268,0,1,1.0,0,0.95282876,1,0,clean
269,0,1,0.9935871,0,0.9396265,1,0,clean
270,1,1,1.0,0,0.9370895,1,0,clean
271,0,1,0.99332005,0,0.9397741,1,0,clean
272,0,1,0.9929915,0,0.9986578,1,0,clean
273,1,0,0.99993944,1,0.98528343,1,0,clean
274,0,1,1.0,0,0.9249098,1,0,clean
275,0,1,1.0,0,0.9303376,1,0,clean
276,0,1,1.0,0,0.95502394,1,0,clean
277,0,1,0.9967719,0,0.99648625,1,0,clean
278,0,1,1.0,0,0.9273164,1,0,clean
279,0,1,1.0,0,0.9956837,1,0,clean
280,0,1,1.0,0,0.94192034,1,0,clean
281,0,1,1.0,0,0.9474461,1,0,clean
282,1,0,0.9999826,1,0.9575861,1,0,clean
283,0,1,0.99999434,0,0.99703324,1,0,clean
284,0,1,1.0,0,0.95447606,1,0,clean
285,0,1,0.9452426,0,0.98689985,1,0,clean
286,0,1,1.0,0,0.95142454,1,0,clean
287,0,1,1.0,0,0.951324,1,0,clean
288,0,1,0.9071559,0,0.9868719,1,0,clean
289,0,1,1.0,0,0.94309974,1,0,clean
290,0,1,1.0,0,0.9558564,1,0,clean
291,1,0,0.9999935,1,0.96100676,1,0,clean
292,0,1,1.0,0,0.93344903,1,0,clean
293,0,1,1.0,0,0.92017996,1,0,clean
294,0,1,1.0,0,0.9233696,1,0,clean
295,0,1,1.0,0,0.98206764,1,0,clean
296,0,1,1.0,0,0.9254245,1,0,clean
297,0,1,1.0,0,0.92132264,1,0,clean
298,1,0,0.9790772,1,0.9912175,1,0,clean
299,0,1,1.0,0,0.9337917,1,0,clean
300,1,0,0.99999785,1,0.98086053,1,0,clean
301,1,1,1.0,0,0.91453034,1,0,clean
302,1,0,0.9900728,1,0.98199475,1,0,clean
303,0,1,1.0,0,0.9562101,1,0,clean
304,0,1,1.0,0,0.96091706,1,0,clean
305,0,1,1.0,0,0.9484947,1,0,clean
306,0,1,0.97931176,0,0.9728319,1,0,clean
307,1,0,0.9994443,1,0.9900233,1,0,clean
308,1,1,1.0,0,0.9316772,1,0,clean
309,0,1,0.99999076,0,0.9903049,1,0,clean
310,0,1,0.99999994,0,0.98843515,1,0,clean
311,0,1,1.0,0,0.95863193,1,0,clean
312,0,1,1.0,0,0.9430037,1,0,clean
313,1,0,0.99994236,1,0.96996754,1,0,clean
314,0,1,0.99999887,0,0.99918956,1,0,clean
315,0,1,1.0,0,0.93562925,1,0,clean
316,0,0,0.9999654,1,0.9639876,1,0,clean
317,0,1,0.93538827,0,0.9899567,1,0,clean
318,0,1,1.0,0,0.93114525,1,0,clean
319,1,0,0.9996066,1,0.9872255,1,0,clean
320,0,1,1.0,0,0.9194923,1,0,clean
321,1,0,0.99965346,1,0.98657304,1,0,clean
322,0,1,0.94334716,0,0.9418976,1,0,clean
323,0,1,1.0,0,0.9578759,1,0,clean
324,1,0,0.99962246,1,0.9826286,1,0,clean
325,0,0,0.99999946,1,0.93127435,1,0,clean
326,0,1,0.99999994,0,0.9574307,1,0,clean
327,0,1,1.0,0,0.9575591,1,0,clean
328,0,1,1.0,0,0.93288076,1,0,clean
329,0,1,1.0,0,0.9349129,1,0,clean
330,1,0,0.99976677,1,0.9759535,1,0,clean
331,1,0,0.998234,1,0.97504497,1,0,clean
332,1,0,0.9999965,1,0.99999005,1,0,clean
333,0,1,0.9728817,0,0.9219391,1,0,clean
334,1,0,0.9999325,1,0.9856734,1,0,clean
335,1,0,0.999991,1,0.99693674,1,0,clean
336,0,1,1.0,0,0.9146082,1,0,clean
337,0,1,0.9893592,0,0.9416143,1,0,clean
338,0,1,0.99999994,0,0.9768472,1,0,clean
339,0,1,1.0,0,0.9532095,1,0,clean
340,1,0,0.99358267,1,0.99998546,1,0,clean
341,0,1,1.0,0,0.9460678,1,0,clean
342,1,0,0.9999988,1,0.97824377,1,0,clean
343,0,1,0.924,0,0.986574,1,0,clean
344,0,1,1.0,0,0.99531454,1,0,clean
345,0,1,0.9999822,0,0.9967647,1,0,clean
346,0,1,1.0,0,0.93028504,1,0,clean
347,0,1,1.0,0,0.96601444,1,0,clean
348,0,1,1.0,0,0.95811105,1,0,clean
349,0,1,1.0,0,0.94631374,1,0,clean
350,0,0,0.99999166,1,0.99720997,1,0,clean
351,0,1,1.0,0,0.9842339,1,0,clean
352,1,0,0.99973905,1,0.98460776,1,0,clean
353,0,1,1.0,0,0.9678353,1,0,clean
354,0,1,1.0,0,0.935885,1,0,clean
355,0,1,0.9019901,0,0.9855677,1,0,clean
356,0,1,1.0,0,0.97149837,1,0,clean
357,0,0,0.997544,1,0.9913255,1,0,clean
358,0,1,1.0,0,0.9276884,1,0,clean
359,1,0,0.9999998,1,0.95597374,1,0,clean
360,0,1,0.99999946,0,0.97677326,1,0,clean
361,0,1,1.0,0,0.93583596,1,0,clean
362,0,1,1.0,0,0.9878667,1,0,clean
363,0,1,1.0,0,0.97613996,1,0,clean
364,0,1,1.0,0,0.96805084,1,0,clean
365,0,1,0.9794262,0,0.9695519,1,0,clean
366,0,1,1.0,0,0.96641743,1,0,clean
367,0,1,0.9999935,0,0.9701548,1,0,clean
368,1,0,0.99999195,1,0.99998695,1,0,clean
369,0,1,1.0,0,0.9836917,1,0,clean
370,0,1,1.0,0,0.9657988,1,0,clean
371,0,1,1.0,0,0.9546326,1,0,clean
372,0,1,1.0,0,0.9964261,1,0,clean
373,0,1,1.0,0,0.9864589,1,0,clean
374,1,0,0.99969167,1,0.9778265,1,0,clean
375,0,1,0.98164195,0,0.9964881,1,0,clean
376,0,1,1.0,0,0.9536364,1,0,clean
377,0,1,1.0,0,0.9299084,1,0,clean
378,0,1,1.0,0,0.9541174,1,0,clean
379,0,1,1.0,0,0.9740558,1,0,clean
380,0,1,0.999987,0,0.9970378,1,0,clean
381,1,0,0.9999423,1,0.9720457,1,0,clean
382,0,1,0.9999999,0,0.8756755,1,0,clean
383,0,1,1.0,0,0.9724502,1,0,clean
384,0,1,1.0,0,0.93744546,1,0,clean
385,0,1,1.0,0,0.97114515,1,0,clean
386,0,1,0.9999934,0,0.9965597,1,0,clean
387,0,1,0.99523854,0,0.9958403,1,0,clean
388,0,1,0.99712193,0,0.98456085,1,0,clean
389,0,1,1.0,0,0.9878008,1,0,clean
390,0,1,1.0,0,0.9405961,1,0,clean
391,0,1,1.0,0,0.96196574,1,0,clean
392,0,1,1.0,0,0.92430663,1,0,clean
393,0,1,1.0,0,0.9583847,1,0,clean
394,0,1,1.0,0,0.9588538,1,0,clean
395,0,1,1.0,0,0.9952298,1,0,clean
396,0,1,1.0,0,0.9268676,1,0,clean
397,1,0,0.9985896,1,0.98368,1,0,clean
398,0,1,0.93911743,0,0.9829932,1,0,clean
399,0,0,0.9999887,1,0.9436881,1,0,clean
400,0,1,0.99999404,0,0.90761787,1,0,clean
401,0,1,1.0,0,0.9380472,1,0,clean
402,0,1,1.0,0,0.92374676,1,0,clean
403,0,1,1.0,0,0.9767554,1,0,clean
404,0,1,1.0,0,0.9384734,1,0,clean
405,0,1,1.0,0,0.93800765,1,0,clean
406,0,1,1.0,0,0.9506082,1,0,clean
407,0,0,0.99999446,1,0.9753053,1,0,clean
408,1,0,0.9995521,1,0.98288006,1,0,clean
409,0,1,1.0,0,0.97841763,1,0,clean
410,0,1,1.0,0,0.9397462,1,0,clean
411,0,0,0.99877864,1,0.9876674,1,0,clean
412,1,0,0.9989385,1,0.9905308,1,0,clean
413,0,1,1.0,0,0.927464,1,0,clean
414,0,0,0.99999845,1,0.9778608,1,0,clean
415,0,1,0.99999994,0,0.99485123,1,0,clean
416,0,1,1.0,0,0.95828,1,0,clean
417,0,1,1.0,0,0.93053854,1,0,clean
418,0,1,1.0,0,0.95175385,1,0,clean
419,0,1,1.0,0,0.95112485,1,0,clean
420,0,1,0.9919773,0,0.9503269,1,0,clean
421,0,1,1.0,0,0.93312806,1,0,clean
422,0,1,1.0,0,0.95431787,1,0,clean
423,0,1,1.0,0,0.95002866,1,0,clean
424,0,1,0.990078,0,0.96294385,1,0,clean
