index,ground_truth,nominal_pred,nominal_conf,guardian_pred,guardian_conf,disagreement,flagged,reason
70,0,0,0.7899372,0,0.5024973,0,0,clean
71,0,0,0.64025724,1,0.5054479,1,0,clean
72,0,0,0.7909832,0,0.50259894,0,0,clean
73,0,0,0.7959092,1,0.50533175,1,0,clean
74,1,1,0.944888,1,0.50546074,0,0,clean
75,0,0,0.71734726,0,0.5025276,0,0,clean
76,0,0,0.73582464,0,0.50245374,0,0,clean
77,0,0,0.93324596,1,0.50548196,1,0,clean
78,0,0,0.66770023,1,0.5053346,1,0,clean
79,0,0,0.93405634,1,0.5053288,1,0,clean
80,0,0,0.7599481,0,0.50251204,0,0,clean
81,1,0,0.5895351,1,0.505322,1,1,disagreement_and_low_confidence
82,0,0,0.7982049,0,0.5025769,0,0,clean
83,0,0,0.71892816,1,0.50530595,1,0,clean
84,1,1,0.7076595,1,0.50541395,0,0,clean
85,0,0,0.79988176,1,0.50541604,1,0,clean
86,1,0,0.6922822,0,0.50250983,0,0,clean
87,0,0,0.68063277,0,0.5023788,0,0,clean
88,0,1,0.5426058,0,0.50233364,1,1,disagreement_and_low_confidence
89,0,0,0.6532683,0,0.50252694,0,0,clean
90,0,0,0.8348187,1,0.5054267,1,0,clean
91,0,0,0.79354817,0,0.502535,0,0,clean
92,0,0,0.86177206,0,0.50250906,0,0,clean
93,0,1,0.9140508,1,0.5053673,0,0,clean
94,1,1,0.5038309,0,0.5025164,1,1,disagreement_and_low_confidence
95,0,0,0.6367562,0,0.50247365,0,0,clean
96,0,0,0.8518747,0,0.5023851,0,0,clean
97,0,0,0.78629595,0,0.5024504,0,0,clean
98,0,0,0.7910694,0,0.5025506,0,0,clean
99,0,0,0.7019414,0,0.50245833,0,0,clean
100,1,1,0.8403339,1,0.50541466,0,0,clean
101,0,0,0.726161,0,0.50248677,0,0,clean
102,0,0,0.5552708,1,0.5053984,1,1,disagreement_and_low_confidence
103,0,0,0.7877853,0,0.5024982,0,0,clean
104,0,0,0.59863544,1,0.50544393,1,1,disagreement_and_low_confidence
105,0,0,0.7916639,0,0.5025218,0,0,clean
106,0,0,0.8685477,0,0.5024682,0,0,clean
107,0,0,0.7789709,1,0.5054181,1,0,clean
108,1,1,0.71853334,1,0.50548774,0,0,clean
109,0,0,0.7906385,0,0.5025712,0,0,clean
110,0,0,0.98293465,0,0.5023558,0,0,clean
111,0,0,0.7816068,0,0.5025482,0,0,clean
112,0,0,0.6141182,0,0.5025175,0,0,clean
113,0,0,0.99861884,1,0.505578,1,0,clean
114,0,0,0.62697417,1,0.505375,1,0,clean
115,0,0,0.7990558,0,0.50251424,0,0,clean
116,0,0,0.88018477,1,0.5054311,1,0,clean
117,0,0,0.9408031,1,0.50549376,1,0,clean
118,0,0,0.8328574,1,0.5054187,1,0,clean
119,1,1,0.99008906,1,0.5054979,0,0,clean
120,1,1,0.5172113,0,0.50251687,1,1,disagreement_and_low_confidence
121,0,0,0.7021195,0,0.5024354,0,0,clean
122,0,0,0.9801421,0,0.5023796,0,0,clean
123,0,0,0.8198195,0,0.502472,0,0,clean
124,0,0,0.9316309,1,0.50529945,1,0,clean
125,0,0,0.8279912,0,0.50250334,0,0,clean
126,0,0,0.78819543,0,0.50252575,0,0,clean
127,0,0,0.789574,0,0.50254726,0,0,clean
128,0,0,0.78768194,0,0.502461,0,0,clean
129,0,0,0.7442022,1,0.5053134,1,0,clean
130,0,0,0.95816,0,0.50237966,0,0,clean
131,0,0,0.6994714,0,0.5025243,0,0,clean
132,0,0,0.84506917,0,0.5025345,0,0,clean
133,0,0,0.7896228,0,0.5025377,0,0,clean
134,1,0,0.6728458,1,0.5054633,1,0,clean
135,1,1,0.995462,1,0.50554705,0,0,clean
136,1,1,0.8515901,1,0.5054513,0,0,clean
137,1,1,0.52716506,0,0.5024957,1,1,disagreement_and_low_confidence
138,0,0,0.6968622,0,0.5025139,0,0,clean
139,0,1,0.9429244,1,0.5053392,0,0,clean
140,0,0,0.7636158,1,0.5054381,1,0,clean
141,0,0,0.7273016,0,0.50246894,0,0,clean
142,0,0,0.93309146,0,0.50245297,0,0,clean
143,0,0,0.70309424,0,0.5024583,0,0,clean
144,0,0,0.7122422,0,0.5024158,0,0,clean
145,0,0,0.86821353,0,0.5024688,0,0,clean
146,0,0,0.70697373,0,0.5025806,0,0,clean
147,0,0,0.6603905,0,0.5024721,0,0,clean
148,0,0,0.8000608,0,0.5025088,0,0,clean
149,0,0,0.79760635,0,0.5025092,0,0,clean
150,0,0,0.71967006,0,0.5025397,0,0,clean
151,0,0,0.6114149,1,0.50538754,1,0,clean
152,0,0,0.7888437,0,0.5025092,0,0,clean
153,0,0,0.7852511,1,0.50542194,1,0,clean
154,1,1,0.52052706,1,0.5054527,0,0,clean
155,1,1,0.9894545,0,0.5024476,1,0,clean
156,0,0,0.78948855,1,0.5054613,1,0,clean
157,1,1,0.5458103,0,0.5025154,1,1,disagreement_and_low_confidence
158,0,0,0.7265651,0,0.5025609,0,0,clean
159,1,1,0.7379087,1,0.5053598,0,0,clean
160,1,0,0.77159137,0,0.50253224,0,0,clean
161,1,1,0.9792292,0,0.5023522,1,0,clean
162,0,0,0.7014283,0,0.5025333,0,0,clean
163,0,0,0.71856666,0,0.5024612,0,0,clean
164,0,0,0.86383015,1,0.5053133,1,0,clean
165,0,0,0.9872908,1,0.5054809,1,0,clean
166,0,0,0.92450285,0,0.5025263,0,0,clean
167,0,0,0.59850115,0,0.5024442,0,0,clean
168,0,0,0.75183743,0,0.50246596,0,0,clean
169,1,1,0.9754764,1,0.50541353,0,0,clean
170,1,1,0.69945157,1,0.5056256,0,0,clean
171,0,0,0.79744637,1,0.5054589,1,0,clean
172,1,1,0.947729,1,0.5054344,0,0,clean
173,0,0,0.66473746,0,0.50248164,0,0,clean
174,0,0,0.7838641,0,0.50254,0,0,clean
175,0,0,0.79686284,0,0.50250447,0,0,clean
176,0,0,0.5833597,1,0.5053324,1,1,disagreement_and_low_confidence
177,0,0,0.6868131,0,0.50245786,0,0,clean
178,0,1,0.5126672,1,0.50538003,0,0,clean
179,0,0,0.7652402,0,0.5024375,0,0,clean
180,1,1,0.9782482,1,0.5054439,0,0,clean
181,0,1,0.5329139,1,0.50546426,0,0,clean
182,0,0,0.82299566,1,0.5053978,1,0,clean
183,0,0,0.6957347,0,0.5025183,0,0,clean
184,0,0,0.7074665,0,0.5024522,0,0,clean
185,0,0,0.80019855,0,0.5025139,0,0,clean
186,1,0,0.52453554,0,0.5025256,0,0,clean
187,0,0,0.7197453,1,0.5054753,1,0,clean
188,0,0,0.8215488,0,0.5025166,0,0,clean
189,0,0,0.8115611,1,0.50541794,1,0,clean
190,0,0,0.95901483,1,0.5054684,1,0,clean
191,0,0,0.9746241,0,0.5023791,0,0,clean
192,0,0,0.78476346,0,0.502507,0,0,clean
193,0,0,0.78286695,0,0.50257176,0,0,clean
194,1,1,0.73442876,1,0.5053474,0,0,clean
195,1,1,0.98415726,0,0.50251013,1,0,clean
196,0,0,0.6697323,0,0.5023954,0,0,clean
197,0,0,0.8928496,0,0.50250554,0,0,clean
198,1,1,0.9536195,1,0.505415,0,0,clean
199,1,1,0.9481723,0,0.5024743,1,0,clean
200,0,1,0.778279,1,0.5053321,0,0,clean
201,0,0,0.6985575,0,0.50240993,0,0,clean
202,0,0,0.6744612,1,0.50534433,1,0,clean
203,0,1,0.5303117,1,0.5053401,0,0,clean
204,0,0,0.664439,0,0.5023757,0,0,clean
205,0,0,0.6654332,1,0.50534815,1,0,clean
206,0,0,0.9576622,0,0.5023522,0,0,clean
207,0,0,0.8062834,0,0.5025721,0,0,clean
208,1,0,0.56097084,0,0.5024614,0,0,clean
209,1,1,0.7685732,1,0.5054243,0,0,clean
210,0,0,0.7367434,0,0.5025197,0,0,clean
211,1,1,0.99344105,0,0.5024005,1,0,clean
212,1,0,0.79300505,0,0.5025685,0,0,clean
213,1,1,0.9694834,1,0.50548786,0,0,clean
214,0,0,0.99890673,1,0.50559646,1,0,clean
215,0,0,0.8749681,0,0.5023641,0,0,clean
216,0,0,0.97845036,0,0.5023983,0,0,clean
217,1,1,0.96554583,1,0.50545245,0,0,clean
218,0,0,0.695962,0,0.50252604,0,0,clean
219,0,0,0.673673,0,0.5024567,0,0,clean
220,0,0,0.70331347,0,0.5024711,0,0,clean
221,0,0,0.5807804,1,0.5053504,1,1,disagreement_and_low_confidence
222,0,0,0.86034083,0,0.50246805,0,0,clean
223,0,0,0.8059947,1,0.50542533,1,0,clean
224,0,0,0.9075448,0,0.50240463,0,0,clean
225,0,0,0.9231156,0,0.5023782,0,0,clean
226,0,0,0.8040811,0,0.50249213,0,0,clean
227,0,0,0.7392794,1,0.50541395,1,0,clean
228,0,0,0.8813971,0,0.50240636,0,0,clean
229,1,0,0.6149323,0,0.5025211,0,0,clean
230,1,1,0.95482355,1,0.50542843,0,0,clean
231,0,0,0.7347103,0,0.50239545,0,0,clean
232,0,0,0.663846,0,0.5024563,0,0,clean
233,0,0,0.7568174,0,0.5025331,0,0,clean
234,0,0,0.640297,1,0.50544643,1,0,clean
235,0,0,0.8074177,0,0.5024735,0,0,clean
236,0,0,0.68178844,0,0.50251865,0,0,clean
237,0,0,0.72307235,1,0.5054147,1,0,clean
238,0,0,0.64612216,1,0.50535387,1,0,clean
239,0,0,0.71016544,0,0.50239444,0,0,clean
240,0,0,0.7907055,0,0.50249666,0,0,clean
241,0,0,0.80136615,0,0.5024962,0,0,clean
242,1,1,0.75655264,0,0.50249726,1,0,clean
243,1,1,0.87150645,1,0.5054785,0,0,clean
244,0,0,0.69186014,0,0.5024166,0,0,clean
245,0,0,0.8035275,0,0.50254947,0,0,clean
246,0,0,0.5255079,0,0.50231487,0,0,clean
247,0,0,0.80450636,1,0.505458,1,0,clean
248,1,1,0.6883301,0,0.5024117,1,0,clean
249,0,0,0.9404758,0,0.5023766,0,0,clean
250,0,0,0.78628397,0,0.5025532,0,0,clean
251,0,0,0.7378096,0,0.5025172,0,0,clean
252,0,0,0.79574573,0,0.50255156,0,0,clean
253,0,1,0.5541779,1,0.50535446,0,0,clean
254,0,0,0.7931786,0,0.5025382,0,0,clean
255,0,0,0.8407693,0,0.5024681,0,0,clean
256,0,0,0.8093477,0,0.5025702,0,0,clean
257,1,1,0.9157781,0,0.5025273,1,0,clean
258,1,1,0.9174014,1,0.5054439,0,0,clean
259,0,0,0.6837182,0,0.50254345,0,0,clean
260,0,0,0.7737791,0,0.5025161,0,0,clean
261,0,0,0.7831962,0,0.50255114,0,0,clean
262,0,0,0.68881136,0,0.5025305,0,0,clean
263,0,0,0.7319291,0,0.50247276,0,0,clean
264,0,0,0.6710306,0,0.502321,0,0,clean
265,1,1,0.82887506,0,0.50250155,1,0,clean
266,0,0,0.7892187,0,0.50251216,0,0,clean
267,0,0,0.67633224,0,0.50230056,0,0,clean
268,0,0,0.668403,0,0.5024559,0,0,clean
269,0,0,0.88605934,0,0.5025062,0,0,clean
270,1,0,0.6219984,1,0.5054741,1,0,clean
271,0,1,0.661766,1,0.50536436,0,0,clean
272,0,0,0.8091006,0,0.5024928,0,0,clean
273,1,1,0.722929,1,0.50535506,0,0,clean
274,0,0,0.79610795,0,0.5025119,0,0,clean
275,0,0,0.5104744,1,0.50535136,1,1,disagreement_and_low_confidence
276,0,0,0.72049063,0,0.50245446,0,0,clean
277,0,0,0.89478207,0,0.50238156,0,0,clean
278,0,0,0.85074294,1,0.5054635,1,0,clean
279,0,0,0.8256173,0,0.50247514,0,0,clean
280,0,0,0.7880737,0,0.50257254,0,0,clean
281,0,0,0.80511546,0,0.5025155,0,0,clean
282,1,1,0.55925906,1,0.5054696,0,0,clean
283,0,0,0.90308475,0,0.5023769,0,0,clean
284,0,0,0.705486,0,0.50245607,0,0,clean
285,0,0,0.96557724,0,0.5023794,0,0,clean
286,0,0,0.7103435,0,0.50245726,0,0,clean
287,0,0,0.7134181,0,0.50245416,0,0,clean
288,0,0,0.97775,0,0.50237775,0,0,clean
289,0,0,0.86958504,1,0.5054946,1,0,clean
290,0,0,0.6873438,0,0.5024799,0,0,clean
291,1,0,0.85306287,0,0.50243646,0,0,clean
292,0,0,0.7956884,0,0.5025712,0,0,clean
293,0,0,0.7220254,0,0.5024915,0,0,clean
294,0,0,0.71356773,1,0.50541866,1,0,clean
295,0,0,0.7649813,0,0.5024991,0,0,clean
296,0,0,0.8023175,0,0.5025545,0,0,clean
297,0,0,0.7317449,0,0.5025077,0,0,clean
298,1,1,0.9987453,0,0.5024101,1,0,clean
299,0,0,0.83182174,1,0.5054679,1,0,clean
300,1,0,0.688778,0,0.50256115,0,0,clean
301,1,0,0.78773904,1,0.50549257,1,0,clean
302,1,1,0.9980987,1,0.5052756,0,0,clean
303,0,0,0.6788824,0,0.5024157,0,0,clean
304,0,0,0.9378733,1,0.5053185,1,0,clean
305,0,0,0.6879715,0,0.5024687,0,0,clean
306,0,0,0.9414957,0,0.50245833,0,0,clean
307,1,1,0.9804977,1,0.50539976,0,0,clean
308,1,1,0.88717157,1,0.50533414,0,0,clean
309,0,0,0.6871027,0,0.5023437,0,0,clean
310,0,0,0.7062733,0,0.5023829,0,0,clean
311,0,0,0.69847596,0,0.5025269,0,0,clean
312,0,0,0.6996202,0,0.5024832,0,0,clean
313,1,1,0.6914103,1,0.50541717,0,0,clean
314,0,0,0.80584353,0,0.50247484,0,0,clean
315,0,0,0.7891951,0,0.5025467,0,0,clean
316,0,1,0.70075774,1,0.50542855,0,0,clean
317,0,0,0.89827734,1,0.50532573,1,0,clean
318,0,0,0.690752,0,0.5025415,0,0,clean
319,1,1,0.938009,1,0.5053888,0,0,clean
320,0,0,0.74374074,0,0.5025592,0,0,clean
321,1,1,0.94868344,1,0.5053857,0,0,clean
322,0,0,0.9692528,0,0.50240505,0,0,clean
323,0,0,0.6852726,0,0.50241774,0,0,clean
324,1,1,0.9355309,1,0.50538397,0,0,clean
325,0,0,0.92245686,1,0.505505,1,0,clean
326,0,0,0.62475973,0,0.5024374,0,0,clean
327,0,0,0.67845523,0,0.5024118,0,0,clean
328,0,0,0.7982178,0,0.5025507,0,0,clean
329,0,0,0.7922207,0,0.5025078,0,0,clean
330,1,1,0.9882812,1,0.5054807,0,0,clean
331,1,1,0.94926775,1,0.5054155,0,0,clean
332,1,0,0.6478117,0,0.5025154,0,0,clean
333,0,0,0.99974626,1,0.5056315,1,0,clean
334,1,1,0.95896184,0,0.50241536,1,0,clean
335,1,0,0.51098174,0,0.50252783,0,0,clean
336,0,0,0.78470254,1,0.5054231,1,0,clean
337,0,0,0.90552264,0,0.5025029,0,0,clean
338,0,0,0.9668332,1,0.505513,1,0,clean
339,0,0,0.6972154,0,0.50245553,0,0,clean
340,1,1,0.9977876,1,0.5055478,0,0,clean
341,0,0,0.70496994,0,0.50247926,0,0,clean
342,1,0,0.51372874,0,0.50253,0,0,clean
343,0,0,0.9581346,0,0.5023715,0,0,clean
344,0,0,0.8376355,0,0.502469,0,0,clean
345,0,0,0.9565254,0,0.50237745,0,0,clean
346,0,0,0.798023,0,0.50257695,0,0,clean
347,0,0,0.7179484,0,0.5025524,0,0,clean
348,0,0,0.70772535,0,0.50241506,0,0,clean
349,0,0,0.796659,0,0.50257915,0,0,clean
350,0,0,0.5384054,0,0.5025187,0,0,clean
351,0,0,0.8606042,1,0.5053309,1,0,clean
352,1,1,0.9164319,1,0.50538075,0,0,clean
353,0,0,0.67809725,0,0.5024944,0,0,clean
354,0,0,0.70003724,0,0.5025403,0,0,clean
355,0,0,0.9638232,0,0.50238186,0,0,clean
356,0,0,0.64785457,0,0.50247014,0,0,clean
357,0,1,0.980331,1,0.5053226,0,0,clean
358,0,0,0.80055076,0,0.5025369,0,0,clean
359,1,1,0.5213891,0,0.5025336,1,1,disagreement_and_low_confidence
360,0,1,0.969334,1,0.5052875,0,0,clean
361,0,0,0.78334993,0,0.5024949,0,0,clean
362,0,0,0.80927724,0,0.5025049,0,0,clean
363,0,0,0.64482886,0,0.50247353,0,0,clean
364,0,0,0.53460264,0,0.50252,0,0,clean
365,0,0,0.9447213,0,0.50246114,0,0,clean
366,0,0,0.6853637,0,0.5025543,0,0,clean
367,0,0,0.8913163,1,0.5052973,1,0,clean
368,1,1,0.6333607,0,0.50248235,1,0,clean
369,0,0,0.9099654,0,0.5025431,0,0,clean
370,0,0,0.6750448,0,0.5023592,0,0,clean
371,0,0,0.7246107,0,0.5025194,0,0,clean
372,0,0,0.77695346,0,0.50243026,0,0,clean
373,0,0,0.68658215,1,0.50533015,1,0,clean
374,1,1,0.97826666,1,0.5054674,0,0,clean
375,0,0,0.9523689,0,0.50240356,0,0,clean
376,0,0,0.707634,0,0.50252324,0,0,clean
377,0,0,0.803548,0,0.50249904,0,0,clean
378,0,0,0.6872957,0,0.5025269,0,0,clean
379,0,0,0.85378194,0,0.50253916,0,0,clean
380,0,0,0.92973596,0,0.50237805,0,0,clean
381,1,1,0.7582334,1,0.50541216,0,0,clean
382,0,0,0.79827416,0,0.502596,0,0,clean
383,0,0,0.84119797,0,0.50249827,0,0,clean
384,0,0,0.77516913,0,0.5025485,0,0,clean
385,0,0,0.65751666,0,0.50240177,0,0,clean
386,0,0,0.9432395,0,0.5023815,0,0,clean
387,0,0,0.9373886,0,0.50237453,0,0,clean
388,0,0,0.9272947,1,0.5053444,1,0,clean
389,0,0,0.72954,0,0.50241613,0,0,clean
390,0,0,0.7710129,0,0.50243276,0,0,clean
391,0,0,0.6954917,0,0.5024489,0,0,clean
392,0,0,0.7924209,0,0.5025136,0,0,clean
393,0,0,0.7924471,0,0.50257456,0,0,clean
394,0,0,0.7298716,0,0.5024434,0,0,clean
395,0,0,0.8214608,0,0.5024735,0,0,clean
396,0,1,0.51863885,1,0.5053424,0,0,clean
397,1,1,0.9992673,0,0.5024319,1,0,clean
398,0,0,0.95368785,0,0.50237733,0,0,clean
399,0,1,0.5417788,1,0.5054709,0,0,clean
400,0,0,0.82227117,1,0.50541073,1,0,clean
401,0,0,0.77448165,0,0.5025452,0,0,clean
402,0,0,0.74758345,1,0.50545675,1,0,clean
403,0,0,0.7768912,0,0.5024366,0,0,clean
404,0,0,0.79456925,0,0.5025355,0,0,clean
405,0,0,0.7952679,0,0.50250053,0,0,clean
406,0,0,0.7317147,0,0.50246066,0,0,clean
407,0,0,0.7577186,1,0.5055272,1,0,clean
408,1,1,0.971226,1,0.50543815,0,0,clean
409,0,0,0.7607619,0,0.50254303,0,0,clean
410,0,0,0.69526696,1,0.505324,1,0,clean
411,0,1,0.97913146,1,0.50530875,0,0,clean
412,1,1,0.942491,0,0.5024121,1,0,clean
413,0,0,0.79761344,0,0.50255114,0,0,clean
414,0,1,0.6489764,1,0.50553656,0,0,clean
415,0,0,0.7729162,0,0.5024611,0,0,clean
416,0,0,0.71790123,0,0.5024163,0,0,clean
417,0,0,0.557998,1,0.505331,1,1,disagreement_and_low_confidence
418,0,0,0.8018132,1,0.5053945,1,0,clean
419,0,0,0.7794523,0,0.50243455,0,0,clean
420,0,0,0.8880423,0,0.50250703,0,0,clean
421,0,0,0.7984902,0,0.5025782,0,0,clean
422,0,0,0.6583865,0,0.50248057,0,0,clean
423,0,0,0.66440094,0,0.5025286,0,0,clean
424,0,0,0.9005095,0,0.50250685,0,0,clean
425,0,1,0.9999999,0,0.5000133,1,0,clean
426,0,1,0.99999964,1,0.5001263,0,0,clean
427,0,1,0.9999999,1,0.50007975,0,0,clean
428,1,1,0.8810309,0,0.5023128,1,0,clean
429,0,1,0.99999964,0,0.5000624,1,0,clean
430,0,1,0.99999976,1,0.5001155,0,0,clean
431,0,0,0.99995756,1,0.50308377,1,0,clean
432,0,0,0.9999354,1,0.503078,1,0,clean
433,0,1,0.99999976,0,0.50005704,1,0,clean
434,0,1,0.99999964,0,0.50006497,1,0,clean
435,1,0,0.9998504,1,0.5030868,1,0,clean
436,0,1,1.0,0,0.5000428,1,0,clean
437,1,1,1.0,1,0.50550795,0,0,clean
438,0,1,0.99999964,0,0.50005615,1,0,clean
439,0,1,0.9999999,1,0.5000039,0,0,clean
440,0,1,0.99999964,0,0.5000586,1,0,clean
441,0,1,0.99999976,0,0.5000667,1,0,clean
442,0,1,0.99999976,0,0.5000549,1,0,clean
443,0,1,1.0,1,0.5055196,0,0,clean
444,0,1,1.0,1,0.5000302,0,0,clean
445,0,1,0.9999999,0,0.50004613,1,0,clean
446,0,1,1.0,1,0.5055628,0,0,clean
447,0,1,0.9999999,1,0.50000346,0,0,clean
448,1,0,0.99970835,1,0.5030571,1,0,clean
449,1,0,0.9994019,1,0.5030783,1,0,clean
450,1,1,1.0,0,0.50001365,1,0,clean
451,0,1,0.9999999,1,0.5054592,0,0,clean
452,0,1,0.9999999,1,0.5054554,0,0,clean
453,1,0,0.9995522,1,0.50305533,1,0,clean
454,0,1,0.9999999,1,0.5000177,0,0,clean
455,0,1,0.99999964,1,0.50002134,0,0,clean
456,1,0,0.9999225,0,0.5025172,0,0,clean
457,0,1,0.9999999,0,0.5000299,1,0,clean
458,0,1,1.0,1,0.50006104,0,0,clean
459,0,1,1.0,1,0.5000656,0,0,clean
460,0,1,0.9999999,1,0.50543445,0,0,clean
461,0,1,0.99999964,0,0.5000721,1,0,clean
462,0,1,0.9999999,0,0.50000536,1,0,clean
463,0,1,0.99999964,0,0.5000446,1,0,clean
464,1,0,0.99997854,1,0.503078,1,0,clean
465,0,1,1.0,1,0.5055147,0,0,clean
466,0,1,0.99999964,0,0.5000759,1,0,clean
467,0,1,1.0,1,0.5055111,0,0,clean
468,0,0,0.99993813,1,0.5030025,1,0,clean
469,0,1,0.99999976,0,0.5000149,1,0,clean
470,0,0,0.99990296,1,0.50294703,1,0,clean
471,0,1,1.0,1,0.5054501,0,0,clean
472,0,1,0.9999999,0,0.5000034,1,0,clean
473,0,1,0.99999964,0,0.5000595,1,0,clean
474,0,1,0.99999964,0,0.5000549,1,0,clean
475,1,0,0.9996513,1,0.5030693,1,0,clean
476,1,0,0.99992895,1,0.50296533,1,0,clean
477,0,1,1.0,1,0.5000312,0,0,clean
478,0,1,0.9999999,0,0.500023,1,0,clean
479,0,1,0.99999976,1,0.50001776,0,0,clean
480,0,1,0.99999964,0,0.50007945,1,0,clean
481,0,1,0.99999976,1,0.50564593,0,0,clean
482,0,0,0.9999565,1,0.5029677,1,0,clean
483,1,0,0.9998708,1,0.5030868,1,0,clean
484,1,0,0.9986255,0,0.5024524,0,0,clean
485,0,1,0.9999999,0,0.5000318,1,0,clean
486,0,1,1.0,1,0.5054673,0,0,clean
487,1,0,0.99975663,0,0.5025109,0,0,clean
488,0,1,0.99999964,0,0.50005895,1,0,clean
489,1,0,0.99913824,1,0.50307316,1,0,clean
490,0,1,1.0,1,0.5055807,0,0,clean
491,0,1,1.0,1,0.505563,0,0,clean
492,1,0,0.999984,1,0.5030892,1,0,clean
493,0,1,0.99999964,0,0.5000532,1,0,clean
494,0,1,1.0,1,0.50547063,0,0,clean
495,0,1,0.99999964,0,0.50004303,1,0,clean
496,0,1,1.0,1,0.50555396,0,0,clean
497,0,1,0.99999964,0,0.50007755,1,0,clean
498,0,1,1.0,1,0.5054636,0,0,clean
499,1,0,0.99947935,1,0.5030776,1,0,clean
500,0,1,0.9999999,0,0.5000269,1,0,clean
501,0,1,0.9999999,0,0.50000495,1,0,clean
502,0,1,1.0,1,0.50557375,0,0,clean
503,0,1,1.0,1,0.50546926,0,0,clean
504,0,1,0.9999999,1,0.5054618,0,0,clean
505,0,1,0.9999999,0,0.50003093,1,0,clean
506,1,1,1.0,1,0.505461,0,0,clean
507,0,1,0.99999964,0,0.500078,1,0,clean
508,0,1,1.0,1,0.50544596,0,0,clean
509,1,0,0.9999521,1,0.5030683,1,0,clean
510,0,1,1.0,1,0.505512,0,0,clean
511,1,1,0.9999999,0,0.5000281,1,0,clean
512,0,1,1.0,1,0.5000654,0,0,clean
513,0,0,0.99998176,0,0.5023772,0,0,clean
